"배송년월일","송하인_시명","송하인_시코드","수하인_시명","수하인_시코드","수하인_구명","수하인_구코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20200101,충청남도,44,서울특별시,11,송파구,11710,0,3,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,서초구,11650,0,3,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,영등포구,11560,0,0,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,구로구,11530,0,0,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,양천구,11470,0,0,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,마포구,11440,0,0,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,서대문구,11410,0,0,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,은평구,11380,0,0,0,0,0,0,0,0,0,0,0
20200101,제주특별자치도,50,서울특별시,11,서대문구,11410,0,0,0,0,0,0,24,0,0,0,0
20200101,제주특별자치도,50,서울특별시,11,마포구,11440,0,0,0,0,0,0,35,0,0,0,0
20200101,부산광역시,26,서울특별시,11,강동구,11740,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,송파구,11710,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,강남구,11680,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,서초구,11650,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,관악구,11620,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,동작구,11590,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,영등포구,11560,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,금천구,11545,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,구로구,11530,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,강서구,11500,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,양천구,11470,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,마포구,11440,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,서대문구,11410,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,노원구,11350,0,0,0,0,0,0,3,0,0,0,0
20200101,부산광역시,26,서울특별시,11,도봉구,11320,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,강북구,11305,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,성북구,11290,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,중랑구,11260,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,동대문구,11230,0,0,0,0,0,0,0,0,0,0,0
20200101,제주특별자치도,50,서울특별시,11,양천구,11470,0,0,0,0,0,0,33,0,0,0,0
20200101,제주특별자치도,50,서울특별시,11,강서구,11500,0,0,0,0,0,0,52,0,0,0,0
20200101,제주특별자치도,50,서울특별시,11,구로구,11530,0,0,0,0,0,0,38,0,0,0,0
20200101,제주특별자치도,50,서울특별시,11,금천구,11545,0,0,0,0,0,0,14,0,0,0,0
20200101,제주특별자치도,50,서울특별시,11,영등포구,11560,0,0,0,0,0,0,27,0,0,0,0
20200101,부산광역시,26,서울특별시,11,광진구,11215,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,용산구,11170,0,0,0,0,0,0,0,0,0,0,0
20200101,부산광역시,26,서울특별시,11,중구,11140,0,0,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,노원구,11350,0,0,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,도봉구,11320,0,0,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,중랑구,11260,0,0,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,동대문구,11230,0,0,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,광진구,11215,0,0,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,성동구,11200,0,0,0,0,0,0,0,0,0,0,0
20200101,충청남도,44,서울특별시,11,용산구,11170,0,0,0,0,0,0,0,0,0,0,0
20200101,경상북도,47,서울특별시,11,강남구,11680,0,0,0,0,0,0,0,0,0,0,0
20200101,경상북도,47,서울특별시,11,영등포구,11560,0,0,0,0,0,0,0,0,0,0,0
20200101,경상북도,47,서울특별시,11,강서구,11500,0,0,0,0,0,0,0,0,0,0,0
20200101,경상북도,47,서울특별시,11,노원구,11350,0,0,0,0,0,0,0,0,0,0,0
20200101,경상북도,47,서울특별시,11,동대문구,11230,0,0,0,0,0,0,0,0,0,0,0
20200101,경상남도,48,서울특별시,11,강동구,11740,0,5,0,0,0,0,0,0,0,0,0
20200101,경상남도,48,서울특별시,11,송파구,11710,0,4,0,0,0,0,0,0,4,0,0
20200101,경상남도,48,서울특별시,11,강남구,11680,0,5,0,0,0,0,0,0,4,0,0
20200101,경상남도,48,서울특별시,11,서초구,11650,0,3,0,0,0,0,0,0,3,0,0
20200101,경상남도,48,서울특별시,11,관악구,11620,0,5,0,0,0,0,0,0,3,0,0
20200101,경상남도,48,서울특별시,11,동작구,11590,0,0,0,0,0,0,0,0,3,0,0
20200101,경상남도,48,서울특별시,11,영등포구,11560,0,6,0,0,0,0,0,0,4,0,0
20200101,경상남도,48,서울특별시,11,금천구,11545,0,4,0,0,0,0,0,0,4,0,0
20200101,경상남도,48,서울특별시,11,구로구,11530,0,3,0,0,0,0,0,0,4,3,0
20200101,경상남도,48,서울특별시,11,강서구,11500,0,6,0,0,0,0,0,0,3,0,0
20200101,경상남도,48,서울특별시,11,양천구,11470,0,5,0,0,0,0,0,0,7,0,0
20200101,경상남도,48,서울특별시,11,마포구,11440,0,0,0,0,0,0,0,0,4,0,0
20200101,경상남도,48,서울특별시,11,서대문구,11410,0,7,0,0,0,0,0,0,6,0,0
20200101,경상남도,48,서울특별시,11,은평구,11380,0,4,0,0,0,0,0,0,5,0,0
20200101,경상남도,48,서울특별시,11,노원구,11350,0,7,0,0,0,0,0,0,6,0,0
20200101,전라남도,46,서울특별시,11,은평구,11380,0,0,0,0,0,0,0,0,0,0,0
20200101,경상남도,48,서울특별시,11,도봉구,11320,0,6,0,0,0,0,0,0,0,0,0
20200101,경상남도,48,서울특별시,11,강북구,11305,0,10,0,0,0,0,0,0,0,0,0
20200101,울산광역시,31,서울특별시,11,강서구,11500,0,0,0,0,0,0,0,0,0,0,0
20200101,울산광역시,31,서울특별시,11,성북구,11290,0,0,0,0,0,0,0,0,0,0,0
20200101,울산광역시,31,서울특별시,11,동대문구,11230,0,0,0,0,0,0,0,0,0,0,0
20200101,경상남도,48,서울특별시,11,성북구,11290,0,7,0,0,0,0,0,0,0,0,0
20200101,경상남도,48,서울특별시,11,중랑구,11260,0,8,0,0,0,0,0,0,9,0,0
20200101,경상남도,48,서울특별시,11,동대문구,11230,0,6,0,0,0,0,0,0,4,0,0
20200101,경상남도,48,서울특별시,11,광진구,11215,0,3,0,0,0,0,0,0,0,3,0
20200101,경상남도,48,서울특별시,11,성동구,11200,0,0,0,0,0,0,0,0,0,0,0
20200101,경상남도,48,서울특별시,11,용산구,11170,0,4,0,0,0,0,0,0,4,0,0
20200101,경상남도,48,서울특별시,11,중구,11140,0,0,0,0,0,0,0,0,0,0,0
20200101,경상남도,48,서울특별시,11,종로구,11110,0,0,0,0,0,0,0,0,0,0,0
20200101,전라남도,46,서울특별시,11,송파구,11710,0,0,0,0,0,0,3,0,0,0,0
20200101,전라남도,46,서울특별시,11,강동구,11740,0,0,0,0,0,0,0,0,0,0,0
20200101,서울특별시,11,서울특별시,11,강동구,11740,0,59,0,0,3,0,0,0,3,0,0
20200101,서울특별시,11,서울특별시,11,송파구,11710,0,110,3,0,0,0,0,0,0,0,0
20200101,서울특별시,11,서울특별시,11,강남구,11680,0,189,12,4,0,0,0,0,4,5,0
20200101,제주특별자치도,50,서울특별시,11,동작구,11590,0,0,0,0,0,0,39,0,0,0,0
20200101,제주특별자치도,50,서울특별시,11,관악구,11620,0,0,0,0,0,0,36,0,0,0,0
20200101,서울특별시,11,서울특별시,11,서초구,11650,0,107,5,0,0,0,0,0,4,0,3
20200101,충청북도,43,서울특별시,11,강동구,11740,0,0,0,0,0,0,0,0,0,0,0
20200101,충청북도,43,서울특별시,11,서초구,11650,0,0,0,0,0,0,0,0,0,0,0
20200101,충청북도,43,서울특별시,11,관악구,11620,0,0,0,0,0,0,0,0,0,0,0
20200101,제주특별자치도,50,서울특별시,11,서초구,11650,0,0,0,0,0,0,28,0,0,0,0
20200101,대전광역시,30,서울특별시,11,종로구,11110,0,0,0,0,0,0,0,0,0,0,0
20200101,대전광역시,30,서울특별시,11,중구,11140,0,0,0,0,0,0,0,0,0,0,0
20200101,대전광역시,30,서울특별시,11,광진구,11215,0,0,0,0,0,0,0,0,0,0,3
20200101,대전광역시,30,서울특별시,11,도봉구,11320,0,0,0,0,0,0,0,0,0,0,0
20200101,대전광역시,30,서울특별시,11,마포구,11440,0,0,0,0,0,0,5,0,0,0,0
20200101,대전광역시,30,서울특별시,11,양천구,11470,0,0,0,0,0,0,0,0,0,0,0
20200101,대전광역시,30,서울특별시,11,금천구,11545,0,0,0,0,0,0,0,0,0,0,0
20200101,대전광역시,30,서울특별시,11,서초구,11650,0,0,0,0,0,0,0,0,0,0,0
20200101,제주특별자치도,50,서울특별시,11,강동구,11740,0,0,0,0,0,0,25,0,0,0,0
20200101,제주특별자치도,50,서울특별시,11,송파구,11710,0,0,0,0,0,0,44,0,0,0,0
20200101,제주특별자치도,50,서울특별시,11,강남구,11680,0,0,0,0,0,0,49,0,0,0,0
20200101,충청북도,43,서울특별시,11,영등포구,11560,0,0,0,0,0,0,0,0,0,0,0
20200101,충청북도,43,서울특별시,11,금천구,11545,0,0,0,0,0,0,0,0,0,0,0
20200101,충청북도,43,서울특별시,11,노원구,11350,0,0,0,0,0,0,0,0,0,0,0
20200101,충청북도,43,서울특별시,11,중랑구,11260,0,0,0,0,0,0,0,0,0,0,0
20200101,충청북도,43,서울특별시,11,동대문구,11230,0,0,0,0,0,0,0,0,0,0,0
20200101,충청북도,43,서울특별시,11,성동구,11200,0,0,0,0,0,0,0,0,0,0,0
20200101,서울특별시,11,서울특별시,11,관악구,11620,0,55,0,0,0,0,0,0,0,0,0
20200101,서울특별시,11,서울특별시,11,동작구,11590,0,50,0,0,0,0,0,0,0,0,0
20200101,서울특별시,11,서울특별시,11,영등포구,11560,0,40,0,0,4,0,0,0,0,0,0
20200101,서울특별시,11,서울특별시,11,금천구,11545,0,25,0,0,3,0,0,0,4,0,0
20200101,서울특별시,11,서울특별시,11,구로구,11530,0,35,0,0,0,0,0,0,0,0,0
20200101,서울특별시,11,서울특별시,11,강서구,11500,0,75,0,0,0,0,0,0,6,0,7
20200101,서울특별시,11,서울특별시,11,양천구,11470,0,100,3,0,0,0,0,0,0,0,0
20200101,서울특별시,11,서울특별시,11,마포구,11440,0,52,3,0,6,0,0,0,3,3,3
20200101,서울특별시,11,서울특별시,11,서대문구,11410,0,37,4,0,0,0,0,0,0,0,0
20200101,서울특별시,11,서울특별시,11,은평구,11380,0,55,0,0,0,0,0,0,4,0,0
20200101,서울특별시,11,서울특별시,11,노원구,11350,0,92,0,0,0,0,0,0,0,0,0
