"배송년월일","송하인_시명","송하인_시코드","수하인_시명","수하인_시코드","수하인_구명","수하인_구코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20180401,충청남도,44,서울특별시,11,은평구,11380,0,0,0,0,0,0,18,0,0,0,0
20180401,충청남도,44,서울특별시,11,서대문구,11410,0,0,0,0,0,0,10,0,0,0,0
20180401,충청남도,44,서울특별시,11,마포구,11440,0,0,0,0,0,0,8,0,0,0,0
20180401,충청남도,44,서울특별시,11,양천구,11470,0,0,0,0,0,0,16,0,0,0,0
20180401,충청남도,44,서울특별시,11,강서구,11500,0,0,0,0,0,0,26,0,3,0,0
20180401,충청남도,44,서울특별시,11,구로구,11530,0,0,0,0,0,0,18,0,0,0,0
20180401,충청남도,44,서울특별시,11,금천구,11545,0,3,0,0,0,0,7,0,0,0,0
20180401,충청남도,44,서울특별시,11,영등포구,11560,0,0,0,0,0,0,23,0,0,0,0
20180401,충청남도,44,서울특별시,11,동작구,11590,0,0,0,0,0,0,6,0,0,0,0
20180401,충청남도,44,서울특별시,11,관악구,11620,0,0,0,0,0,0,24,0,0,0,0
20180401,충청남도,44,서울특별시,11,서초구,11650,0,0,0,0,0,0,15,0,3,0,0
20180401,충청남도,44,서울특별시,11,강남구,11680,0,4,0,0,0,0,33,0,0,0,0
20180401,충청남도,44,서울특별시,11,송파구,11710,0,0,0,0,0,0,27,0,0,0,0
20180401,충청남도,44,서울특별시,11,강동구,11740,0,0,0,0,0,0,21,0,3,0,0
20180401,경상북도,47,서울특별시,11,강동구,11740,0,0,0,8,8,0,22,0,0,0,58
20180401,경상북도,47,서울특별시,11,송파구,11710,0,6,0,8,9,0,22,0,4,4,91
20180401,경상북도,47,서울특별시,11,강남구,11680,0,4,0,10,17,0,19,0,3,4,89
20180401,경상북도,47,서울특별시,11,서초구,11650,0,0,0,3,11,0,20,0,3,0,66
20180401,경상북도,47,서울특별시,11,관악구,11620,0,0,0,9,3,0,12,0,3,5,108
20180401,경상북도,47,서울특별시,11,동작구,11590,0,0,0,7,5,0,7,0,0,0,62
20180401,경상북도,47,서울특별시,11,영등포구,11560,0,0,0,5,3,0,20,0,0,0,63
